RGI_ID,zmed,zmax,zmin,area,slope,lat,icecap,ID
RGI60-08.02549,694.0,779.0,644.0,0.038,31.6,70.113,0,RGI60-08.02549
RGI60-08.02550,708.0,1055.0,573.0,1.101,20.9,69.787,0,RGI60-08.02550
RGI60-08.02551,807.0,1014.0,625.0,0.151,35.0,69.887,0,RGI60-08.02551
RGI60-08.02552,721.0,941.0,600.0,0.177,32.2,69.832,0,RGI60-08.02552
RGI60-08.02553,901.0,1091.0,802.0,0.089,33.5,69.882,0,RGI60-08.02553
RGI60-08.02554,558.0,714.0,467.0,0.104,32.2,69.849,0,RGI60-08.02554
RGI60-08.02555,752.0,849.0,675.0,0.099,23.8,69.81,0,RGI60-08.02555
RGI60-08.02556,552.0,896.0,388.0,0.19,33.8,69.84,0,RGI60-08.02556
RGI60-08.02557,667.0,791.0,568.0,0.115,29.0,69.768,0,RGI60-08.02557
RGI60-08.02558,692.0,867.0,593.0,0.115,30.2,69.816,0,RGI60-08.02558
RGI60-08.02559,905.0,1161.0,635.0,0.408,22.2,69.77,0,RGI60-08.02559
RGI60-08.02560,797.0,1000.0,651.0,0.399,21.1,69.797,0,RGI60-08.02560
RGI60-08.02561,671.0,762.0,579.0,0.027,28.4,69.782,0,RGI60-08.02561
RGI60-08.02562,1295.0,1355.0,1159.0,0.122,23.5,69.775,0,RGI60-08.02562
RGI60-08.02563,808.0,944.0,659.0,0.139,26.9,69.805,0,RGI60-08.02563
RGI60-08.02564,895.0,1193.0,358.0,0.983,21.5,69.859,0,RGI60-08.02564
RGI60-08.02565,886.0,914.0,839.0,0.018,27.9,69.769,0,RGI60-08.02565
RGI60-08.02566,803.0,940.0,602.0,0.121,33.8,69.77,0,RGI60-08.02566
RGI60-08.02567,903.0,1191.0,606.0,4.949,11.4,69.874,0,RGI60-08.02567
RGI60-08.02568,644.0,888.0,494.0,0.501,25.0,69.867,0,RGI60-08.02568
RGI60-08.02569,866.0,1322.0,603.0,0.588,26.8,69.692,0,RGI60-08.02569
RGI60-08.02570,1069.0,1380.0,759.0,0.258,36.9,69.714,0,RGI60-08.02570
RGI60-08.02571,1094.0,1317.0,752.0,0.398,31.7,69.684,0,RGI60-08.02571
RGI60-08.02572,540.0,715.0,436.0,0.114,29.2,69.654,0,RGI60-08.02572
RGI60-08.02573,954.0,1152.0,684.0,1.924,13.5,69.645,0,RGI60-08.02573
RGI60-08.02574,888.0,1241.0,590.0,1.215,21.0,69.764,0,RGI60-08.02574
RGI60-08.02575,1030.0,1171.0,812.0,0.197,29.3,69.652,0,RGI60-08.02575
RGI60-08.02576,1190.0,1325.0,987.0,0.316,27.7,69.646,0,RGI60-08.02576
RGI60-08.02577,1088.0,1389.0,661.0,1.42,22.5,69.703,0,RGI60-08.02577
RGI60-08.02578,500.0,709.0,440.0,0.134,34.9,69.643,0,RGI60-08.02578
RGI60-08.02579,786.0,1000.0,593.0,0.253,32.3,69.751,0,RGI60-08.02579
RGI60-08.02580,872.0,954.0,761.0,0.128,26.1,69.753,0,RGI60-08.02580
RGI60-08.02581,789.0,976.0,648.0,0.181,29.8,69.739,0,RGI60-08.02581
RGI60-08.02582,1043.0,1506.0,476.0,3.633,21.1,69.693,0,RGI60-08.02582
RGI60-08.02583,875.0,989.0,761.0,0.086,28.8,69.721,0,RGI60-08.02583
RGI60-08.02584,872.0,1109.0,657.0,0.705,23.5,69.742,0,RGI60-08.02584
RGI60-08.02585,1067.0,1263.0,872.0,0.17,33.3,69.714,0,RGI60-08.02585
RGI60-08.02586,1025.0,1221.0,804.0,0.222,29.0,69.702,0,RGI60-08.02586
RGI60-08.02587,614.0,733.0,558.0,0.168,24.0,69.729,0,RGI60-08.02587
RGI60-08.02588,1026.0,1127.0,979.0,0.052,24.7,69.718,0,RGI60-08.02588
RGI60-08.02589,811.0,1177.0,655.0,0.167,32.2,69.682,0,RGI60-08.02589
RGI60-08.02590,783.0,925.0,711.0,0.103,25.4,69.752,0,RGI60-08.02590
RGI60-08.02591,751.0,826.0,678.0,0.06,29.2,69.759,0,RGI60-08.02591
RGI60-08.02592,276.0,401.0,231.0,0.063,27.3,69.677,0,RGI60-08.02592
RGI60-08.02593,738.0,883.0,613.0,0.149,30.4,69.629,0,RGI60-08.02593
RGI60-08.02594,819.0,940.0,694.0,0.197,28.0,69.655,0,RGI60-08.02594
RGI60-08.02595,1061.0,1305.0,793.0,1.936,18.7,69.738,0,RGI60-08.02595
RGI60-08.02596,825.0,1186.0,583.0,1.898,17.2,69.74,0,RGI60-08.02596
RGI60-08.02597,879.0,1524.0,516.0,9.511,11.6,69.706,0,RGI60-08.02597
RGI60-08.02598,1012.0,1377.0,616.0,0.771,28.6,69.712,0,RGI60-08.02598
RGI60-08.02599,1043.0,1377.0,721.0,0.742,25.7,69.688,0,RGI60-08.02599
RGI60-08.02600,1423.0,1549.0,1297.0,0.216,23.1,68.143,0,RGI60-08.02600
RGI60-08.02601,1656.0,1699.0,1550.0,0.084,20.5,68.147,0,RGI60-08.02601
RGI60-08.02602,1344.0,1515.0,1283.0,0.144,18.8,68.142,0,RGI60-08.02602
RGI60-08.02603,1303.0,1414.0,1219.0,0.126,26.1,68.128,0,RGI60-08.02603
RGI60-08.02604,1414.0,1506.0,1322.0,0.084,23.9,68.125,0,RGI60-08.02604
RGI60-08.02605,1407.0,1481.0,1287.0,0.167,22.6,68.133,0,RGI60-08.02605
RGI60-08.02606,1434.0,1517.0,1341.0,0.049,33.0,68.145,0,RGI60-08.02606
RGI60-08.02607,1273.0,1342.0,1229.0,0.195,12.4,68.137,0,RGI60-08.02607
RGI60-08.02608,1298.0,1576.0,1185.0,0.648,19.8,68.153,0,RGI60-08.02608
RGI60-08.02609,1326.0,1544.0,1160.0,1.095,19.2,68.133,0,RGI60-08.02609
RGI60-08.02610,923.0,1019.0,827.0,0.141,24.2,68.507,0,RGI60-08.02610
RGI60-08.02611,894.0,936.0,851.0,0.063,15.9,68.571,0,RGI60-08.02611
RGI60-08.02612,914.0,959.0,874.0,0.058,17.8,68.546,0,RGI60-08.02612
RGI60-08.02613,782.0,1019.0,597.0,0.052,42.6,68.525,0,RGI60-08.02613
RGI60-08.02614,763.0,855.0,682.0,0.122,21.5,68.525,0,RGI60-08.02614
RGI60-08.02615,992.0,1078.0,861.0,0.082,31.3,68.522,0,RGI60-08.02615
RGI60-08.02616,475.0,589.0,389.0,0.052,27.0,68.526,0,RGI60-08.02616
RGI60-08.02617,989.0,1189.0,886.0,0.075,42.4,68.114,0,RGI60-08.02617
RGI60-08.02618,1013.0,1212.0,904.0,0.229,27.2,68.113,0,RGI60-08.02618
RGI60-08.02619,956.0,1003.0,897.0,0.115,23.3,68.147,0,RGI60-08.02619
RGI60-08.02620,955.0,1069.0,889.0,0.066,26.7,68.152,0,RGI60-08.02620
RGI60-08.02621,1110.0,1127.0,1087.0,0.08,7.9,67.939,0,RGI60-08.02621
RGI60-08.02622,1238.0,1347.0,1135.0,1.067,7.8,68.011,0,RGI60-08.02622
RGI60-08.02623,1088.0,1235.0,973.0,0.172,21.5,68.137,0,RGI60-08.02623
RGI60-08.02624,931.0,1020.0,870.0,0.109,26.6,68.124,0,RGI60-08.02624
RGI60-08.02625,974.0,1071.0,896.0,0.211,26.7,68.146,0,RGI60-08.02625
RGI60-08.02626,1188.0,1272.0,1125.0,0.047,33.4,67.978,0,RGI60-08.02626
RGI60-08.02627,1388.0,1444.0,1279.0,0.068,31.9,67.983,0,RGI60-08.02627
RGI60-08.02628,1187.0,1274.0,1097.0,0.117,20.4,67.988,0,RGI60-08.02628
RGI60-08.02629,1126.0,1160.0,1059.0,0.05,20.2,67.977,0,RGI60-08.02629
RGI60-08.02630,1115.0,1155.0,1065.0,0.201,7.1,67.999,0,RGI60-08.02630
RGI60-08.02631,1345.0,1383.0,1243.0,0.315,8.1,67.98,0,RGI60-08.02631
RGI60-08.02632,1235.0,1343.0,1090.0,0.657,18.9,67.988,0,RGI60-08.02632
RGI60-08.02633,977.0,1050.0,939.0,0.076,20.2,68.04,0,RGI60-08.02633
RGI60-08.02634,1265.0,1342.0,1164.0,0.197,18.0,67.98,0,RGI60-08.02634
RGI60-08.02635,1189.0,1501.0,1140.0,1.162,10.9,67.987,0,RGI60-08.02635
RGI60-08.02636,1147.0,1346.0,926.0,5.35,5.9,68.02,0,RGI60-08.02636
RGI60-08.02637,1103.0,1210.0,1078.0,0.338,8.7,68.032,0,RGI60-08.02637
RGI60-08.02638,1192.0,1369.0,1011.0,1.571,13.8,68.021,0,RGI60-08.02638
RGI60-08.02639,1192.0,1515.0,1048.0,6.881,7.3,68.005,0,RGI60-08.02639
RGI60-08.02640,1135.0,1519.0,820.0,6.424,5.7,68.003,0,RGI60-08.02640
RGI60-08.02641,1321.0,1488.0,1171.0,0.31,21.3,67.981,0,RGI60-08.02641
RGI60-08.02642,1320.0,1389.0,1149.0,0.78,14.1,67.978,0,RGI60-08.02642
RGI60-08.02643,1529.0,1654.0,1240.0,4.078,8.1,60.067,0,RGI60-08.02643
RGI60-08.02644,1217.0,1680.0,723.0,1.404,25.3,69.514,0,RGI60-08.02644
RGI60-08.02645,1530.0,1595.0,1473.0,0.352,11.3,59.962,0,RGI60-08.02645
RGI60-08.02646,1745.0,1850.0,1511.0,0.589,14.1,61.945,0,RGI60-08.02646
RGI60-08.02647,1566.0,1628.0,1513.0,0.683,10.4,59.923,0,RGI60-08.02647
RGI60-08.02648,1207.0,1302.0,1165.0,0.118,21.7,61.741,0,RGI60-08.02648
RGI60-08.02649,1037.0,1097.0,957.0,0.104,18.6,61.756,0,RGI60-08.02649
RGI60-08.02650,1214.0,1345.0,963.0,2.908,8.8,61.746,0,RGI60-08.02650
RGI60-08.02651,1007.0,1070.0,942.0,0.121,24.2,61.757,0,RGI60-08.02651
RGI60-08.02652,1176.0,1211.0,1127.0,0.027,27.8,61.751,0,RGI60-08.02652
RGI60-08.02653,1176.0,1339.0,1018.0,0.192,17.3,61.745,0,RGI60-08.02653
RGI60-08.02654,1189.0,1303.0,980.0,0.519,24.1,61.744,0,RGI60-08.02654
RGI60-08.02655,1200.0,1292.0,1111.0,0.195,21.7,61.803,0,RGI60-08.02655
RGI60-08.02656,1245.0,1423.0,1051.0,1.207,13.0,61.752,0,RGI60-08.02656
RGI60-08.02657,1299.0,1357.0,1246.0,0.238,7.8,61.733,0,RGI60-08.02657
RGI60-08.02658,1234.0,1350.0,1159.0,0.113,14.2,61.801,0,RGI60-08.02658
RGI60-08.02659,1293.0,1349.0,1154.0,0.254,13.4,61.75,0,RGI60-08.02659
RGI60-08.02660,1308.0,1338.0,1249.0,0.061,20.6,61.739,0,RGI60-08.02660
RGI60-08.02661,1335.0,1440.0,1086.0,1.542,10.2,61.804,0,RGI60-08.02661
RGI60-08.02662,1302.0,1351.0,1085.0,1.243,12.6,61.743,0,RGI60-08.02662
RGI60-08.02663,1053.0,1106.0,989.0,0.103,18.8,61.779,0,RGI60-08.02663
RGI60-08.02664,1191.0,1264.0,1148.0,0.254,12.8,61.788,0,RGI60-08.02664
RGI60-08.02665,772.0,786.0,752.0,0.029,14.8,61.729,0,RGI60-08.02665
RGI60-08.02666,1229.0,1379.0,918.0,3.972,9.9,61.747,0,RGI60-08.02666
RGI60-08.02667,1087.0,1164.0,979.0,0.104,23.7,61.759,0,RGI60-08.02667
RGI60-08.02668,1392.0,1561.0,979.0,1.046,12.8,61.795,0,RGI60-08.02668
RGI60-08.02669,1155.0,1162.0,1145.0,0.04,6.5,61.746,0,RGI60-08.02669
RGI60-08.02670,1042.0,1155.0,983.0,0.055,19.7,61.805,0,RGI60-08.02670
RGI60-08.02671,1105.0,1145.0,1046.0,0.103,16.1,61.748,0,RGI60-08.02671
RGI60-08.02672,1315.0,1362.0,1107.0,0.289,18.1,61.74,0,RGI60-08.02672
RGI60-08.02673,1104.0,1179.0,1005.0,0.077,21.3,61.73,0,RGI60-08.02673
RGI60-08.02674,1370.0,1422.0,1305.0,0.178,12.9,61.745,0,RGI60-08.02674
RGI60-08.02675,1208.0,1312.0,1096.0,0.088,26.1,61.744,0,RGI60-08.02675
RGI60-08.02676,1128.0,1157.0,1063.0,0.037,20.3,61.78,0,RGI60-08.02676
RGI60-08.02677,1113.0,1282.0,1059.0,0.23,17.8,61.746,0,RGI60-08.02677
RGI60-08.02678,1122.0,1216.0,992.0,0.126,28.2,61.751,0,RGI60-08.02678
RGI60-08.02679,1239.0,1353.0,1110.0,0.081,37.3,61.737,0,RGI60-08.02679
RGI60-08.02680,1349.0,1380.0,1326.0,0.383,3.0,61.74,0,RGI60-08.02680
RGI60-08.02681,1271.0,1328.0,1215.0,0.3,14.4,61.742,0,RGI60-08.02681
RGI60-08.02682,1145.0,1204.0,1080.0,0.091,22.9,61.755,0,RGI60-08.02682
RGI60-08.02683,1303.0,1344.0,1240.0,2.175,3.5,61.743,0,RGI60-08.02683
RGI60-08.02684,1228.0,1330.0,1145.0,0.292,11.9,61.783,0,RGI60-08.02684
RGI60-08.02685,1275.0,1305.0,1255.0,0.092,8.5,61.742,0,RGI60-08.02685
RGI60-08.02686,1407.0,1447.0,1336.0,0.11,12.3,61.786,0,RGI60-08.02686
RGI60-08.02687,1165.0,1251.0,1156.0,0.095,9.8,61.779,0,RGI60-08.02687
RGI60-08.02688,1152.0,1216.0,1063.0,0.059,27.3,61.802,0,RGI60-08.02688
RGI60-08.02689,1242.0,1322.0,1168.0,0.142,14.1,61.8,0,RGI60-08.02689
RGI60-08.02690,1235.0,1418.0,1031.0,0.372,19.0,61.746,0,RGI60-08.02690
RGI60-08.02691,1330.0,1440.0,989.0,0.74,12.2,61.806,0,RGI60-08.02691
RGI60-08.02692,1361.0,1435.0,1076.0,2.23,7.6,61.799,0,RGI60-08.02692
RGI60-08.02693,1314.0,1354.0,1058.0,3.494,4.5,61.733,0,RGI60-08.02693
RGI60-08.02694,1211.0,1347.0,1174.0,0.049,22.0,62.08,0,RGI60-08.02694
RGI60-08.02695,1445.0,1559.0,1155.0,0.379,22.2,62.158,0,RGI60-08.02695
RGI60-08.02696,1250.0,1280.0,1216.0,0.05,15.4,62.113,0,RGI60-08.02696
RGI60-08.02697,1091.0,1235.0,1016.0,0.093,32.0,62.146,0,RGI60-08.02697
RGI60-08.02698,1386.0,1485.0,1190.0,0.235,27.2,62.084,0,RGI60-08.02698
RGI60-08.02699,1268.0,1328.0,1204.0,0.152,12.7,62.061,0,RGI60-08.02699
RGI60-08.02700,1277.0,1337.0,1169.0,0.059,29.2,62.055,0,RGI60-08.02700
RGI60-08.02701,1220.0,1317.0,1141.0,0.061,27.3,62.132,0,RGI60-08.02701
RGI60-08.02702,1100.0,1234.0,969.0,0.203,29.6,62.123,0,RGI60-08.02702
RGI60-08.02703,1244.0,1316.0,1186.0,0.088,20.2,62.055,0,RGI60-08.02703
RGI60-08.02704,1506.0,1564.0,1439.0,0.078,14.7,62.066,0,RGI60-08.02704
RGI60-08.02705,1373.0,1496.0,1126.0,0.098,31.0,62.086,0,RGI60-08.02705
RGI60-08.02706,934.0,1005.0,880.0,0.07,22.6,62.074,0,RGI60-08.02706
RGI60-08.02707,1066.0,1186.0,963.0,0.088,35.7,62.097,0,RGI60-08.02707
RGI60-08.02708,1289.0,1320.0,1227.0,0.046,19.9,62.124,0,RGI60-08.02708
RGI60-08.02709,1276.0,1317.0,1236.0,0.024,33.5,62.07,0,RGI60-08.02709
RGI60-08.02710,1335.0,1363.0,1302.0,0.063,13.4,62.052,0,RGI60-08.02710
RGI60-08.02711,1077.0,1270.0,965.0,0.111,47.3,62.165,0,RGI60-08.02711
RGI60-08.02712,1355.0,1554.0,1207.0,0.365,26.2,62.091,0,RGI60-08.02712
RGI60-08.02713,1000.0,1087.0,945.0,0.029,43.0,62.125,0,RGI60-08.02713
RGI60-08.02714,1233.0,1297.0,1109.0,0.599,9.8,62.059,0,RGI60-08.02714
RGI60-08.02715,1221.0,1274.0,1173.0,0.048,16.9,62.152,0,RGI60-08.02715
RGI60-08.02716,1162.0,1237.0,1091.0,0.093,24.0,62.078,0,RGI60-08.02716
RGI60-08.02717,1216.0,1312.0,1160.0,0.04,31.0,62.171,0,RGI60-08.02717
RGI60-08.02718,1303.0,1415.0,1205.0,0.123,28.6,62.117,0,RGI60-08.02718
RGI60-08.02719,1109.0,1145.0,1086.0,0.033,16.5,62.078,0,RGI60-08.02719
RGI60-08.02720,1167.0,1270.0,1053.0,0.103,29.0,62.152,0,RGI60-08.02720
RGI60-08.02721,1293.0,1359.0,1200.0,0.046,42.0,62.107,0,RGI60-08.02721
RGI60-08.02722,1332.0,1485.0,1177.0,0.208,28.1,62.079,0,RGI60-08.02722
RGI60-08.02723,1340.0,1576.0,1094.0,0.833,26.9,62.075,0,RGI60-08.02723
RGI60-08.02724,1348.0,1521.0,1156.0,0.275,25.9,62.061,0,RGI60-08.02724
RGI60-08.02725,1048.0,1154.0,927.0,0.056,37.1,62.235,0,RGI60-08.02725
RGI60-08.02726,1067.0,1130.0,1007.0,0.051,28.6,62.03,0,RGI60-08.02726
RGI60-08.02727,1217.0,1377.0,1052.0,0.411,23.7,62.261,0,RGI60-08.02727
RGI60-08.02728,1352.0,1456.0,1285.0,0.229,11.3,62.023,0,RGI60-08.02728
RGI60-08.02729,1297.0,1438.0,1095.0,0.496,24.6,61.639,0,RGI60-08.02729
RGI60-08.02730,1256.0,1313.0,1192.0,0.079,17.7,61.689,0,RGI60-08.02730
RGI60-08.02731,1214.0,1299.0,1152.0,0.069,30.1,61.653,0,RGI60-08.02731
RGI60-08.02732,1345.0,1504.0,1078.0,0.419,30.3,61.649,0,RGI60-08.02732
RGI60-08.02733,1364.0,1508.0,1193.0,0.281,28.3,61.666,0,RGI60-08.02733
RGI60-08.02734,1583.0,1678.0,1492.0,0.078,34.2,61.826,0,RGI60-08.02734
RGI60-08.02735,1501.0,1756.0,1355.0,0.239,41.8,61.872,0,RGI60-08.02735
RGI60-08.02736,1619.0,1778.0,1517.0,0.126,28.8,61.896,0,RGI60-08.02736
RGI60-08.02737,1517.0,1565.0,1457.0,0.118,16.5,61.893,0,RGI60-08.02737
RGI60-08.02738,1331.0,1561.0,1140.0,0.118,46.9,61.852,0,RGI60-08.02738
RGI60-08.02739,1576.0,1724.0,1394.0,1.954,10.8,61.867,0,RGI60-08.02739
RGI60-08.02740,1424.0,1472.0,1351.0,0.102,12.0,61.863,0,RGI60-08.02740
RGI60-08.02741,1498.0,1617.0,1366.0,0.408,23.3,61.879,0,RGI60-08.02741
RGI60-08.02742,1483.0,1763.0,1254.0,0.728,25.6,61.901,0,RGI60-08.02742
RGI60-08.02743,1451.0,1746.0,1087.0,1.171,23.0,61.869,0,RGI60-08.02743
RGI60-08.02744,1564.0,1728.0,1393.0,0.792,20.9,61.86,0,RGI60-08.02744
RGI60-08.02745,1348.0,1399.0,1284.0,0.055,29.3,61.904,0,RGI60-08.02745
RGI60-08.02746,1315.0,1506.0,1090.0,0.714,29.2,61.896,0,RGI60-08.02746
RGI60-08.02747,1465.0,1638.0,1396.0,0.093,27.6,61.893,0,RGI60-08.02747
RGI60-08.02748,1636.0,1828.0,1321.0,2.428,16.3,61.841,0,RGI60-08.02748
RGI60-08.02749,1514.0,1716.0,1380.0,0.371,24.3,61.866,0,RGI60-08.02749
RGI60-08.02750,1426.0,1557.0,1304.0,0.101,37.0,61.876,0,RGI60-08.02750
RGI60-08.02751,1410.0,1579.0,1171.0,0.418,24.9,61.908,0,RGI60-08.02751
RGI60-08.02752,1636.0,1700.0,1561.0,0.041,34.7,61.848,0,RGI60-08.02752
RGI60-08.02753,1433.0,1761.0,1182.0,0.731,28.7,61.898,0,RGI60-08.02753
RGI60-08.02754,1285.0,1428.0,1192.0,0.063,33.7,61.843,0,RGI60-08.02754
RGI60-08.02755,1526.0,1631.0,1287.0,0.356,20.7,61.874,0,RGI60-08.02755
RGI60-08.02756,1636.0,1659.0,1587.0,0.153,11.9,61.821,0,RGI60-08.02756
RGI60-08.02757,1611.0,1799.0,1361.0,0.78,17.6,61.87,0,RGI60-08.02757
RGI60-08.02758,1559.0,1780.0,1255.0,1.689,18.4,61.848,0,RGI60-08.02758
RGI60-08.02759,1613.0,1857.0,1383.0,2.557,13.9,61.831,0,RGI60-08.02759
RGI60-08.02760,1668.0,1858.0,971.0,3.437,13.5,61.84,0,RGI60-08.02760
RGI60-08.02761,1511.0,1785.0,1147.0,1.423,17.7,61.872,0,RGI60-08.02761
RGI60-08.02762,1552.0,1656.0,1436.0,0.564,12.1,61.904,0,RGI60-08.02762
RGI60-08.02763,1557.0,1874.0,1438.0,1.854,9.2,61.944,0,RGI60-08.02763
RGI60-08.02764,1734.0,1911.0,1544.0,0.717,21.0,61.948,0,RGI60-08.02764
RGI60-08.02765,1747.0,1917.0,1622.0,0.128,31.3,61.945,0,RGI60-08.02765
RGI60-08.02766,1747.0,1838.0,1565.0,0.955,11.0,61.954,0,RGI60-08.02766
RGI60-08.02767,1696.0,1838.0,1493.0,0.272,23.8,61.921,0,RGI60-08.02767
RGI60-08.02768,1647.0,1773.0,1556.0,0.158,16.4,61.939,0,RGI60-08.02768
RGI60-08.02769,1691.0,1788.0,1564.0,0.165,24.5,61.917,0,RGI60-08.02769
RGI60-08.02770,1587.0,1657.0,1459.0,0.161,26.4,61.917,0,RGI60-08.02770
RGI60-08.02771,1575.0,1751.0,1385.0,0.48,24.3,61.928,0,RGI60-08.02771
RGI60-08.02772,1635.0,1781.0,1448.0,2.759,7.7,61.931,0,RGI60-08.02772
RGI60-08.02773,1731.0,1770.0,1697.0,0.178,8.2,61.917,0,RGI60-08.02773
RGI60-08.02774,1607.0,1820.0,1405.0,1.095,12.8,61.929,0,RGI60-08.02774
RGI60-08.02775,1561.0,1879.0,1331.0,3.002,11.6,61.933,0,RGI60-08.02775
RGI60-08.02776,1614.0,1740.0,1334.0,2.353,9.2,61.917,0,RGI60-08.02776
RGI60-08.02777,1639.0,1715.0,1427.0,3.226,4.3,61.916,0,RGI60-08.02777
RGI60-08.02778,1642.0,1820.0,1305.0,5.95,8.7,61.915,0,RGI60-08.02778
RGI60-08.02779,1667.0,1894.0,1490.0,3.379,11.1,61.958,0,RGI60-08.02779
RGI60-08.02780,1747.0,1914.0,1561.0,5.091,6.2,61.933,0,RGI60-08.02780
RGI60-08.02781,1727.0,1905.0,1598.0,1.255,13.2,61.942,0,RGI60-08.02781
RGI60-08.02782,1229.0,1296.0,1195.0,0.05,25.0,62.17,0,RGI60-08.02782
RGI60-08.02783,1618.0,1749.0,1338.0,0.496,23.4,62.105,0,RGI60-08.02783
RGI60-08.02784,1634.0,1805.0,1485.0,0.854,18.4,62.11,0,RGI60-08.02784
RGI60-08.02785,1650.0,1814.0,1402.0,0.68,22.8,62.104,0,RGI60-08.02785
RGI60-08.02786,1532.0,1588.0,1486.0,0.136,12.3,62.047,0,RGI60-08.02786
RGI60-08.02787,1673.0,1831.0,1527.0,1.156,12.6,62.07,0,RGI60-08.02787
RGI60-08.02788,1675.0,1729.0,1573.0,0.106,21.0,62.091,0,RGI60-08.02788
RGI60-08.02789,1551.0,1697.0,1419.0,0.385,24.0,62.104,0,RGI60-08.02789
RGI60-08.02790,1540.0,1653.0,1459.0,0.285,20.5,62.095,0,RGI60-08.02790
RGI60-08.02791,1490.0,1569.0,1433.0,0.184,15.9,62.047,0,RGI60-08.02791
RGI60-08.02792,1652.0,1712.0,1568.0,0.086,22.8,62.12,0,RGI60-08.02792
RGI60-08.02793,1618.0,1796.0,1465.0,0.272,30.5,62.144,0,RGI60-08.02793
RGI60-08.02794,1637.0,1716.0,1555.0,0.265,11.3,62.096,0,RGI60-08.02794
RGI60-08.02795,1580.0,1699.0,1397.0,0.496,17.4,62.098,0,RGI60-08.02795
RGI60-08.02796,1669.0,1812.0,1602.0,0.277,16.1,62.1,0,RGI60-08.02796
RGI60-08.02797,1609.0,1709.0,1532.0,0.561,12.0,62.055,0,RGI60-08.02797
RGI60-08.02798,1659.0,1779.0,1488.0,1.928,11.3,62.065,0,RGI60-08.02798
RGI60-08.02799,1668.0,1879.0,1443.0,0.953,18.0,62.137,0,RGI60-08.02799
RGI60-08.02800,1315.0,1641.0,1205.0,0.746,20.4,62.49,0,RGI60-08.02800
RGI60-08.02801,1430.0,1508.0,1367.0,0.048,36.2,62.418,0,RGI60-08.02801
RGI60-08.02802,1473.0,1629.0,1310.0,0.358,26.5,62.404,0,RGI60-08.02802
RGI60-08.02803,1464.0,1545.0,1400.0,0.037,41.2,62.422,0,RGI60-08.02803
RGI60-08.02804,1453.0,1566.0,1305.0,0.339,18.3,62.375,0,RGI60-08.02804
RGI60-08.02805,1509.0,1633.0,1391.0,0.459,19.2,62.413,0,RGI60-08.02805
RGI60-08.02806,1429.0,1473.0,1333.0,0.053,22.4,62.377,0,RGI60-08.02806
RGI60-08.02807,1509.0,1587.0,1457.0,0.057,30.1,62.441,0,RGI60-08.02807
RGI60-08.02808,1387.0,1440.0,1313.0,0.056,24.4,62.392,0,RGI60-08.02808
RGI60-08.02809,1452.0,1651.0,1347.0,0.884,15.8,62.367,0,RGI60-08.02809
RGI60-08.02810,1545.0,1639.0,1433.0,0.176,23.7,62.416,0,RGI60-08.02810
RGI60-08.02811,1459.0,1670.0,1326.0,0.524,21.0,62.343,0,RGI60-08.02811
RGI60-08.02812,1589.0,1618.0,1513.0,0.054,22.5,62.437,0,RGI60-08.02812
RGI60-08.02813,1540.0,1643.0,1341.0,0.19,26.9,62.415,0,RGI60-08.02813
RGI60-08.02814,1434.0,1715.0,1340.0,1.257,13.8,62.351,0,RGI60-08.02814
RGI60-08.02815,1345.0,1386.0,1305.0,0.032,19.6,62.396,0,RGI60-08.02815
RGI60-08.02816,1481.0,1723.0,1213.0,0.575,23.2,62.45,0,RGI60-08.02816
RGI60-08.02817,1502.0,1757.0,1138.0,0.71,29.2,62.461,0,RGI60-08.02817
RGI60-08.02818,1459.0,1497.0,1397.0,0.022,34.6,62.582,0,RGI60-08.02818
RGI60-08.02819,1305.0,1350.0,1257.0,0.031,32.7,62.721,0,RGI60-08.02819
RGI60-08.02820,1149.0,1201.0,1093.0,0.027,32.4,62.731,0,RGI60-08.02820
RGI60-08.02821,1228.0,1269.0,1144.0,0.091,25.5,62.729,0,RGI60-08.02821
RGI60-08.02822,1242.0,1382.0,1135.0,0.035,37.5,62.589,0,RGI60-08.02822
RGI60-08.02823,1127.0,1181.0,1088.0,0.031,32.3,62.626,0,RGI60-08.02823
RGI60-08.02824,1407.0,1437.0,1380.0,0.054,10.4,62.555,0,RGI60-08.02824
RGI60-08.02825,1270.0,1351.0,1198.0,0.05,35.8,62.558,0,RGI60-08.02825
RGI60-08.02826,1291.0,1341.0,1224.0,0.072,20.9,62.578,0,RGI60-08.02826
RGI60-08.02827,1210.0,1377.0,1133.0,0.206,18.7,62.624,0,RGI60-08.02827
RGI60-08.02828,1358.0,1401.0,1293.0,0.051,22.6,62.668,0,RGI60-08.02828
RGI60-08.02829,1357.0,1456.0,1289.0,0.111,24.3,62.569,0,RGI60-08.02829
RGI60-08.02830,1221.0,1273.0,1131.0,0.224,14.1,62.58,0,RGI60-08.02830
RGI60-08.02831,1376.0,1484.0,1269.0,0.043,44.7,62.69,0,RGI60-08.02831
RGI60-08.02832,1237.0,1255.0,1202.0,0.033,16.0,62.575,0,RGI60-08.02832
RGI60-08.02833,1553.0,1593.0,1508.0,0.076,15.4,62.56,0,RGI60-08.02833
RGI60-08.02834,1300.0,1371.0,1218.0,0.076,28.4,62.667,0,RGI60-08.02834
RGI60-08.02835,1380.0,1578.0,1218.0,0.27,27.9,62.661,0,RGI60-08.02835
RGI60-08.02836,1388.0,1410.0,1372.0,0.014,20.2,62.645,0,RGI60-08.02836
