rgi_id,period,PDD,area,icecap,lat,lon,prcp_01,prcp_02,prcp_03,prcp_04,prcp_05,prcp_06,prcp_07,prcp_08,prcp_09,prcp_10,prcp_11,prcp_12,rain,slope,snow,temp_01,temp_02,temp_03,temp_04,temp_05,temp_06,temp_07,temp_08,temp_09,temp_10,temp_11,temp_12,zmax,zmed,zmin,dmdtda,err_dmdtda,target_id
RGI60-08.00449,2000-2010,27.047852139830592,2.799,0.0,61.556,8.441,115.84203,111.42675750000001,103.5469961,115.9528885,76.0512592,72.8141964,56.0682341,74.46188889999999,79.1888421,105.5038744,114.84734499999999,99.695067,518.430654,12.3,606.968725,-1.007407419681549,-5.828148107528686,-8.607779388427733,-8.853333358764647,-9.346667556762695,-7.820370368957519,-3.187407426834106,1.392962862253189,5.6929635715484626,8.49111120223999,7.757777328491211,3.462963066697121,2256.0,1904.0,1530.0,-0.6963,0.2674,896.0
RGI60-08.00449,2010-2020,26.354667132377624,2.799,0.0,61.556,8.441,111.31548989999999,95.6577101,107.6845957,88.62584050000001,68.52523529999999,77.32097289999999,55.2177191,70.94663560000001,92.1263419,99.55850840000001,131.168851,109.91660549999999,504.798333,12.3,603.266206,-1.049629645347595,-5.882592515945435,-8.957779245376587,-10.35444429397583,-9.371112041473388,-7.369259147644042,-3.5629630613327024,1.3374073219299318,5.53851921081543,8.245555610656739,7.438888568878174,3.6585186076164247,2256.0,1904.0,1530.0,-0.8219,0.2918,897.0
RGI60-08.00450,2000-2010,46.218637616848945,2.23,0.0,69.452,19.376,80.9352325,75.1795733,78.9723392,80.2623069,75.8561814,55.40609980000001,53.82481800000001,61.3009517,61.0719068,71.65784740000001,74.32738140000001,90.1900167,476.980551,13.2,382.004105,2.230814763665199,-1.7136300983428956,-4.11770367050171,-4.98807377243042,-5.854741186141968,-4.606963247299195,-0.12362980270385746,4.328592818737031,8.647480684280394,12.38044553375244,11.175629859924317,6.6789630470275885,1124.0,921.0,678.0,-0.8388,0.3046,898.0
RGI60-08.00450,2010-2020,47.4556890054226,2.23,0.0,69.452,19.376,84.365126,73.5729129,95.9030924,67.2974786,70.3020315,78.36417739999999,56.3044,49.372837,71.6905448,68.6581266,67.2199791,61.4215932,453.621803,13.2,390.850502,2.1852591750621793,-1.192519015312195,-3.922148126602173,-6.425851720809936,-5.495852416992188,-4.020296448707581,0.0441479978561401,4.909703975677489,8.467480617523194,12.22600093460083,11.062296253204345,7.735629755020142,1124.0,921.0,678.0,-0.47759999999999997,0.2856,899.0
RGI60-08.00451,2000-2010,37.50377884483337,0.11500000000000002,0.0,62.361000000000004,8.827,107.5420794,117.68675679999998,120.739174,129.5213215,89.223434,81.50799529999999,60.686704199999994,63.366813300000004,70.2313394,99.7036475,106.569327,101.2704971,541.037879,17.1,607.011217,0.9226666936874389,-3.6184444179534916,-6.287333034515381,-6.5462223758697515,-7.097332929611207,-5.658444904327393,-1.097333239555359,3.5771111974716185,7.42711141204834,10.240444303512572,9.627111745834352,5.29933345413208,1736.0,1691.0,1652.0,-0.7681,0.5447,900.0
RGI60-08.00451,2010-2020,36.757111793518064,0.11500000000000002,0.0,62.361000000000004,8.827,104.2370801,95.6522018,128.21787460000002,92.0715298,78.78400719999999,92.2267876,63.7443436,59.909137699999995,86.1806184,94.7558821,118.31877440000001,105.6880625,556.7320609999999,17.1,563.054251,0.8860000441074372,-3.7084444274902344,-6.687333225250245,-8.046222328186037,-7.0906665077209485,-5.205111621856689,-1.507333158493042,3.4871112058162685,7.277111316680907,10.003777576446533,9.270444942474365,5.509333373069763,1736.0,1691.0,1652.0,-0.45779999999999993,0.5208,901.0
RGI60-08.00452,2000-2010,59.900132293868054,3.596,0.0,65.978,14.242,152.880332,173.55401799999999,177.5551565,183.980329,133.112843,112.06402800000001,73.9432548,81.3072961,83.8066027,91.76297380000001,122.45749029999999,170.19978,899.9515680000001,19.9,656.672564,4.22177785718441,0.07622237586975104,-2.898222347259521,-3.3826682529449466,-4.0948900184631345,-2.6826663455963136,2.188444344043732,6.366222254276275,10.631777767181395,13.85955419921875,12.903999427795409,8.717334107398987,1781.0,1330.0,1013.0,-0.6622,0.3115,902.0
RGI60-08.00452,2010-2020,59.59977641177177,3.596,0.0,65.978,14.242,165.529468,138.16889450000002,196.7297785,132.0817221,123.91623829999999,134.38128360000002,93.360634,68.1960935,93.0219731,85.8560057,111.95951769999999,142.27267669999998,891.077869,19.9,594.396398,4.208444497823715,0.13955567264556895,-3.028222294807434,-5.0993349037170415,-3.991556688308716,-2.182666226387024,1.7151110210418703,6.486222294807435,10.301777652740478,13.642887500762939,12.790666011810302,9.424000696182251,1781.0,1330.0,1013.0,-0.5515,0.3149,903.0
RGI60-08.00453,2000-2010,46.06260037312508,0.599,0.0,69.536,19.935,74.64303770000001,67.9032206,74.09769539999999,73.3537185,71.0176709,52.6020672,51.57862250000001,59.77468710000001,58.9028234,71.3366298,71.39224349999999,80.82994360000001,451.437623,28.1,355.994732,2.4434073016643523,-1.6314073934555053,-4.2091849937438965,-5.215481008529663,-6.048073829650879,-4.8132591381073,-0.21325961494445783,4.210444425106049,8.465999923706054,12.236741195678709,11.132296596527098,6.842666564941406,1279.0,978.0,853.0,-0.603,0.399,904.0
RGI60-08.00453,2010-2020,47.26694873611927,0.599,0.0,69.536,19.935,76.7544814,67.5408861,91.5435521,62.797362899999996,66.4579158,74.1638304,52.4266956,49.016898100000006,70.4449358,67.6512548,64.4556882,56.4143865,431.821415,28.1,367.846466,2.3767406359910965,-1.140296281814575,-4.08807398223877,-6.683258785247803,-5.766962589263916,-4.24881478691101,-0.0832595481872557,4.810444437026978,8.2671110496521,12.083408008575438,11.010074268341063,7.909333406448364,1279.0,978.0,853.0,-1.0041,0.409,905.0
